"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HC1","HC2","HC4","HC5","HC6","HC7","HC8","HC9","HC10","HC11","HC12","HC13","HC14","HC15","HC16","HC17","HC18","HC19","HC20","HC21","HC22","MET1","MET2","MET3","MET4","MET5","MET6","MET7","MET8","MET9","MET10","MET11","MET12","MET13","MET14","MET15","MET16","MET17","MET18","MET19","MET20","MET21","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa-miR-1268a",0,0,2,0,0,1,2,0,3,2,0,1,1,2,1,0,3,2,2,2,1,3,0,2,1,2,0,3,6,7,0,1,9,0,1,3,2,0,0,0,3,1,6,1,4,0,3,0,3,6,2,5,3,2,2,4,0,1,1,1,1,1,0,0,0,5,4
"hsa-miR-1268b",0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-486-3p",4,2,1,39,5,7,3,2,1,5,0,2,9,7,2,7,3,4,7,1,9,4,4,6,5,5,4,14,15,6,5,3,125,4,3,5,4,3,0,7,7,1,6,9,4,0,8,3,4,8,7,13,93,55,38,35,71,119,72,83,39,20,9,24,44,77,63
"hsa-miR-3196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,2,0,2
"hsa-miR-7704",2,0,0,1,2,0,0,0,0,0,0,1,0,1,2,2,0,0,1,1,1,7,1,1,2,2,2,1,3,0,1,0,0,0,0,0,3,0,0,1,1,1,5,0,2,1,0,0,0,1,2,2,3,0,3,0,0,3,1,2,0,1,0,0,2,1,1
"hsa-miR-193b-5p",1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,4,0,0,1,1,1,1,0,0,7,1,1,1,0,0,0,0,2,0,0,2,2,1,2,0,2,1,1,0,3,0,0,1,0,2,0,0,0,0,2,4,2,0,3,0,0,0,0,0,1
"hsa-miR-197-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1
"hsa-miR-505-3p",0,0,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1
"hsa-miR-223-5p",4,8,1,37,10,6,5,16,6,1,2,10,10,18,4,3,3,9,10,4,5,6,5,14,7,5,9,11,22,22,5,6,233,3,7,22,17,10,11,10,17,10,9,24,5,4,16,16,11,49,25,13,14,7,9,10,21,16,12,19,8,7,1,5,15,8,1
"hsa-miR-151a-3p",122,57,62,576,118,75,49,115,82,58,107,111,110,290,152,144,158,207,309,164,220,145,129,159,133,139,170,183,242,263,202,61,6054,104,64,127,350,98,84,112,267,128,121,129,99,28,481,123,110,431,127,375,26,37,19,20,52,100,50,100,35,25,1,7,44,42,12
"hsa-let-7b-3p",0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"hsa-let-7a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"hsa-let-7d-3p",17,2,1,30,7,8,4,8,5,2,17,3,4,21,7,6,4,4,15,5,13,2,7,19,6,2,17,8,16,14,11,5,112,7,7,2,3,8,2,4,4,4,6,18,5,1,7,8,10,34,6,37,0,3,2,1,10,7,4,8,2,6,0,1,6,5,0
"hsa-miR-4497",0,0,0,0,0,0,1,1,2,0,0,2,0,1,1,3,1,0,1,1,0,1,1,14,1,0,4,2,3,3,3,0,2,2,1,2,3,0,10,10,1,1,0,2,3,1,0,3,2,4,4,4,1,0,4,0,0,3,1,0,2,1,1,0,1,1,0
"hsa-miR-1468-5p",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4750-5p",0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,1,0
"hsa-miR-519c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,1,1
"hsa-miR-10399-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0
"hsa-miR-192-5p",144,8,9,61,39,82,26,21,13,18,10,17,28,35,10,24,18,10,11,7,21,17,22,31,36,54,21,42,45,63,32,18,78,22,65,51,53,53,17,22,41,44,25,40,19,5,11,31,20,76,49,138,0,0,1,0,1,8,1,3,0,1,0,0,1,0,1
"hsa-miR-1273h-3p",0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,2,0,0,0,0,0,0,0,0,15,2,0,0,1,1,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-874-3p",0,0,0,1,1,0,1,0,0,0,0,1,0,5,0,0,0,2,2,0,2,6,3,1,1,0,2,2,1,1,1,0,3,0,0,0,2,0,1,3,2,2,0,0,3,0,1,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"hsa-let-7i-3p",0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,0,3,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1270",0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,2,0,1,2,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"hsa-miR-328-3p",18,3,4,40,24,12,15,14,11,11,1,4,13,26,12,9,12,14,34,16,22,23,18,12,17,9,8,22,43,22,21,7,364,6,9,31,20,11,8,9,32,14,7,14,13,3,51,13,16,53,16,31,1,4,0,3,6,3,6,7,3,3,0,0,4,5,0
"hsa-miR-30c-2-3p",0,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,2,3,0,2,0,0,0,0,1,1,1,0,2,4,0,1,1,1,0,0,1,2,1,3,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"hsa-miR-30c-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,2,2,1,2,1,1,1,1,1,0,0,6,0
"hsa-miR-1273h-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,1,1,1,1,1,0,0,0,3,0
"hsa-miR-30b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,2,0,2,1,2,0,7,1,0,0,1,1,3,3
"hsa-miR-6724-5p",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-150-3p",0,0,0,0,2,0,1,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,4,0,0,1,0,5,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,3,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"hsa-miR-29b-2-5p",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-210-3p",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,8,0,0,1,0,1,5,0,0,1,1,3,0,0,0,1,0,0,0,1,1,2,0,0,1,1,2,3,1,1,2,0,0,1,5
"hsa-miR-374b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-374a-3p",2,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,3,0,1,0,0,1,0,1,2,0,0,0,5,0,0,0,0,1,5,0,2,0,0,1,0,0,0,0,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1271-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30d-3p",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30e-3p",6,6,9,16,11,11,1,12,3,4,3,4,4,8,1,5,5,2,5,5,4,3,7,8,1,4,5,19,37,15,14,7,130,1,6,8,22,10,3,6,25,12,11,10,6,0,5,21,5,40,37,97,22,30,22,32,46,95,59,75,55,35,6,19,49,60,18
"hsa-miR-30a-3p",9,6,3,4,9,2,8,5,3,4,5,7,6,21,8,8,19,5,10,5,13,5,9,13,10,17,11,20,33,23,31,6,25,6,8,1,11,8,11,4,11,9,12,12,11,0,4,13,8,32,13,105,7,12,20,21,34,58,16,29,18,16,9,14,18,12,24
"hsa-miR-12136",2,2,5,0,0,0,2,3,2,0,6,8,3,7,2,5,3,15,0,7,10,2,7,9,7,3,6,1,13,3,3,3,240,3,1,1,9,3,16,5,31,3,6,3,2,0,24,4,14,49,5,6,2,2,7,3,1,4,3,6,5,5,0,1,0,1,2
"hsa-miR-337-5p",1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,2,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,10,1,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0
"hsa-miR-382-5p",6,8,7,60,16,3,6,4,7,6,14,12,4,35,17,7,7,10,46,48,50,10,4,16,11,7,15,19,34,32,15,3,226,12,5,18,16,5,5,6,28,8,4,9,7,0,91,9,4,77,4,16,63,53,28,38,40,66,226,77,8,17,2,14,56,67,10
"hsa-miR-409-3p",4,2,2,14,13,8,7,4,6,6,9,1,3,10,4,4,5,5,26,10,29,5,1,14,1,8,3,11,19,20,17,7,111,4,6,3,21,5,1,7,19,8,7,10,7,3,70,8,0,49,15,16,22,8,4,15,7,14,28,24,2,4,1,3,15,15,1
"hsa-miR-625-3p",5,3,2,1,4,5,6,9,1,1,1,1,1,18,1,4,2,2,6,7,9,1,2,3,2,3,5,3,8,7,8,8,78,4,0,4,6,8,3,2,4,2,2,5,3,1,19,4,6,14,11,20,0,0,0,0,1,0,1,3,4,0,0,0,1,0,0
"hsa-miR-6859-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"hsa-miR-4748",0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3168",3,1,0,0,2,2,8,1,22,0,0,0,0,4,21,1,0,0,0,1,1,3,0,33,0,3,2,1,0,3,0,0,0,1,0,9,11,0,1,40,9,3,1,2,3,5,2,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-330-3p",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,2,1,0,0,0,0,0,2,0
"hsa-miR-331-3p",2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,4,1,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0
"hsa-miR-4732-3p",6,2,1,22,7,8,4,3,0,1,1,1,0,4,3,4,1,9,5,0,7,6,2,3,7,6,1,16,5,6,6,5,6,3,1,1,8,2,2,1,1,6,8,7,5,0,0,2,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-146b-3p",2,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,1,0,3,2,0,2,2,2,1,0,0,3,0,0,0,2,0,2,1,1,0,0,0,2,0,1,3,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-370-3p",2,2,4,4,5,1,1,1,1,4,5,1,1,2,3,2,5,0,8,5,0,0,1,2,2,1,2,5,5,9,2,0,28,1,1,6,4,1,0,1,11,4,5,0,3,1,14,1,2,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4508",10,17,28,252,26,19,57,86,106,43,18,21,25,76,33,99,30,38,60,13,36,60,42,102,33,36,85,103,86,112,25,24,77,34,21,146,69,43,23,104,32,87,92,131,164,20,52,69,78,152,88,283,16,44,56,36,152,25,20,71,75,18,29,32,85,68,187
"hsa-miR-345-5p",0,0,2,2,4,0,1,2,0,1,2,1,0,3,0,2,2,2,4,1,4,4,3,2,0,2,1,1,3,1,0,1,30,0,1,5,3,1,2,3,5,2,4,1,3,0,0,2,2,7,1,4,0,0,0,1,0,3,1,0,2,0,0,0,0,1,1
"hsa-miR-191-3p",0,0,0,3,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,10,0,2,2,1,0,0,2,2,2,0,1,0,0,1,0,0,5,1,1,0,2,0,0,4,1,1,1,4,0,0,0,3,1,0
"hsa-miR-204-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,2,1,0,1,0,0,0,0,1,2,0
"hsa-miR-619-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,4
"hsa-miR-3182",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,4,0,1,0,2,0,1,0,0,1,0,0,3,0,0,0,0,3,5,1,0,1,0,1,0,0,2,0,0,1,0,0,0,1,1
"hsa-miR-3928-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"hsa-miR-144-5p",161,37,13,358,130,225,74,52,43,48,23,22,29,49,23,42,33,11,19,13,57,33,31,98,74,83,29,143,130,66,80,45,154,33,25,28,159,23,58,42,56,40,29,125,45,8,39,78,46,107,102,416,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"hsa-miR-4454",5,0,2,3,2,2,4,4,0,3,1,4,2,2,0,6,4,1,2,1,7,3,0,8,1,6,3,3,2,3,2,0,11,1,0,7,7,2,0,3,4,8,1,3,4,0,4,9,2,9,20,17,0,0,1,0,0,2,0,2,3,0,1,0,0,1,1
"hsa-miR-145-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-3960",3,3,6,11,5,2,3,12,3,11,2,2,2,6,2,6,6,2,2,0,3,1,2,2,0,4,2,7,4,4,2,3,3,1,3,11,1,1,3,4,0,3,5,13,4,3,2,8,5,5,3,4,4,4,1,3,7,1,4,1,5,2,2,0,3,3,5
"hsa-miR-4516",4,4,1,24,6,6,7,7,3,1,2,1,3,2,2,3,1,1,1,0,3,4,4,8,6,2,4,4,6,8,4,1,9,13,2,6,5,4,9,5,4,1,4,8,4,0,6,3,6,7,17,5,4,4,4,4,9,3,2,6,8,6,2,1,4,7,8
"hsa-miR-505-5p",2,0,2,8,1,2,0,0,0,0,0,3,1,1,2,0,2,0,3,1,1,0,0,1,0,1,0,0,1,0,0,0,10,0,0,0,1,2,0,0,0,0,0,0,1,0,0,4,0,4,0,2,4,8,7,5,17,19,8,21,11,6,1,2,17,25,7
"hsa-miR-4492",0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,3,0,3,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,2,1,3,0,2,0,0,1,0,0,2,2,2,1,6,13,1,4,6,1,0,8,1,3
"hsa-miR-4710",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,4,3,3,0,1,0,0,3,0,1
"hsa-miR-143-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-877-5p",0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,4,6,23,24,18,10,3,2,1,4,12,12,7
"hsa-miR-485-3p",0,0,0,1,1,2,2,2,0,0,1,0,3,3,0,0,0,0,6,6,5,0,0,1,0,1,2,1,2,1,0,1,10,3,0,1,2,0,0,1,4,2,2,3,3,0,10,2,1,17,5,4,1,0,1,0,5,1,2,1,0,0,0,0,1,0,0
"hsa-miR-145-5p",0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,2,0,3,0,0,1,0,0,1,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4,3,2,1,3,0,2,2,4,2,3,2,0,0,2,6,0,1
"hsa-miR-203a-3p",6,2,5,2,4,4,3,2,8,4,2,2,3,4,0,4,5,0,4,3,7,1,3,4,1,0,9,3,12,7,4,1,3,4,2,1,4,5,91,5,6,3,0,4,10,1,2,6,4,15,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-887-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1224-5p",0,0,0,1,2,0,0,0,2,6,0,1,1,3,0,0,0,0,1,0,0,1,3,1,0,1,1,2,3,2,1,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"hsa-miR-627-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
"hsa-miR-33a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,1,1,0,2,0,1,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1275",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6741-5p",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,4,0,1
"hsa-miR-106b-5p",4,1,2,8,3,15,3,0,1,0,0,1,1,1,1,0,1,1,1,0,2,1,1,2,0,0,1,1,1,2,3,0,10,2,2,0,2,1,1,1,1,1,1,4,2,0,3,3,0,5,5,5,2,0,1,1,1,2,3,11,4,1,0,1,3,2,6
"hsa-miR-20a-5p",28,12,6,94,38,44,14,12,4,9,9,3,7,20,6,11,12,4,7,11,24,8,16,50,17,10,6,24,30,20,16,10,212,11,5,13,43,13,13,17,19,10,19,44,21,3,24,27,20,98,47,144,28,23,16,15,25,40,14,32,37,19,3,23,26,26,26
"hsa-miR-141-3p",0,0,0,0,0,4,0,3,0,0,1,1,2,4,0,0,0,0,0,0,3,0,0,1,2,0,0,0,5,7,4,0,1,0,2,9,1,6,4,0,0,0,0,4,0,1,3,6,1,4,5,10,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"hsa-miR-200a-3p",1,0,3,0,0,1,1,0,1,0,0,0,1,2,1,1,1,1,2,1,2,1,1,1,1,1,0,1,1,3,0,1,2,1,0,2,5,2,0,2,5,0,0,0,0,0,0,1,1,6,4,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"hsa-miR-132-3p",2,0,0,0,4,3,0,1,0,0,2,0,1,2,0,3,1,2,1,0,3,0,0,2,1,1,0,2,1,2,6,0,6,2,1,0,2,3,3,1,1,0,1,0,0,0,0,4,1,2,0,15,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0
"hsa-miR-582-3p",0,0,0,2,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6891-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,0
"hsa-miR-18a-5p",8,0,0,7,1,2,1,0,0,1,1,0,1,0,1,3,0,0,0,2,1,0,1,0,0,1,0,0,3,4,1,1,13,0,0,2,0,3,0,0,0,0,2,5,0,0,0,2,2,3,6,7,3,0,2,0,2,4,4,6,5,0,1,1,8,1,0
"hsa-miR-200c-3p",0,0,1,0,1,1,1,1,1,0,2,4,4,1,0,6,2,0,2,6,0,2,4,4,6,0,6,4,6,6,4,1,20,1,0,1,3,4,2,3,4,2,2,2,2,1,3,9,4,7,8,11,2,2,3,1,4,8,4,10,3,1,0,0,4,2,1
"hsa-miR-200b-3p",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,1,0,1,0,1,2,0,1,7,0,0,4,1,0,3,0,0,0,0,1,0,0,0,2,0,3,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-429",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-365a-3p",0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
"hsa-miR-590-3p",3,0,0,2,1,2,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,2,2,0,4,5,2,2,2,13,0,0,0,7,0,1,1,3,0,0,3,0,0,0,1,0,2,2,9,2,2,0,1,3,1,0,1,0,2,0,0,1,1,0
"hsa-miR-101-3p",215,87,37,517,218,372,108,168,105,85,101,80,101,270,95,138,117,71,107,62,162,109,137,185,140,93,93,279,312,237,173,79,660,114,51,215,416,124,98,124,164,192,151,237,199,14,123,277,144,234,321,852,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1
"hsa-miR-144-3p",54,8,6,92,34,91,29,17,9,19,10,10,20,33,11,22,13,3,12,3,22,20,14,40,33,14,13,50,37,35,40,19,13,12,21,34,53,10,7,19,9,14,20,46,59,2,11,27,18,46,53,157,8,5,11,6,8,11,8,13,14,8,2,19,10,7,13
"hsa-miR-140-3p",39,14,11,90,35,42,24,21,20,28,15,23,13,56,35,25,40,37,57,17,21,34,30,67,26,38,25,53,59,51,35,6,240,14,16,42,92,13,18,21,49,38,61,68,37,0,28,60,35,64,54,184,2,2,0,2,2,0,1,3,1,1,0,1,1,0,3
